"item","detail"
"http://www.wikidata.org/entity/Q334001","1801-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q262791","1936-10-03T00:00:00Z"
"http://www.wikidata.org/entity/Q453808","1936-07-13T00:00:00Z"
"http://www.wikidata.org/entity/Q362016","1392-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q324318","1800-02-09T00:00:00Z"
"http://www.wikidata.org/entity/Q347455","1798-11-02T00:00:00Z"
"http://www.wikidata.org/entity/Q289626","1525-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q451489","1795-09-24T00:00:00Z"
"http://www.wikidata.org/entity/Q394503","1931-05-01T00:00:00Z"
"http://www.wikidata.org/entity/Q454650","1929-11-14T00:00:00Z"
"http://www.wikidata.org/entity/Q375783","1657-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q367973","1928-11-17T00:00:00Z"
"http://www.wikidata.org/entity/Q360466","1792-09-27T00:00:00Z"
"http://www.wikidata.org/entity/Q361396","1926-12-07T00:00:00Z"
"http://www.wikidata.org/entity/Q364498","1788-03-12T00:00:00Z"
"http://www.wikidata.org/entity/Q310002","1651-08-06T00:00:00Z"
"http://www.wikidata.org/entity/Q440053","1514-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q297565","1507-10-11T00:00:00Z"
"http://www.wikidata.org/entity/Q432856","1914-06-15T00:00:00Z"
"http://www.wikidata.org/entity/Q275610","1912-03-22T00:00:00Z"
"http://www.wikidata.org/entity/Q388090","1912-03-04T00:00:00Z"
"http://www.wikidata.org/entity/Q370567","1637-03-05T00:00:00Z"
"http://www.wikidata.org/entity/Q324096","1500-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q332494","1634-10-18T00:00:00Z"
"http://www.wikidata.org/entity/Q332494","1632-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q302714","1903-12-04T00:00:00Z"
"http://www.wikidata.org/entity/Q363308","1903-11-03T00:00:00Z"
"http://www.wikidata.org/entity/Q312617","1494-03-17T00:00:00Z"
"http://www.wikidata.org/entity/Q320821","1900-08-15T00:00:00Z"
"http://www.wikidata.org/entity/Q444567","1898-06-25T00:00:00Z"
"http://www.wikidata.org/entity/Q336467","1897-08-02T00:00:00Z"
"http://www.wikidata.org/entity/Q281637","1894-04-10T00:00:00Z"
"http://www.wikidata.org/entity/Q271884","1894-02-03T00:00:00Z"
"http://www.wikidata.org/entity/Q336028","1758-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q358612","1621-08-13T00:00:00Z"
"http://www.wikidata.org/entity/Q336028","1756-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q271676","1619-02-24T00:00:00Z"
"http://www.wikidata.org/entity/Q309482","1890-08-05T00:00:00Z"
"http://www.wikidata.org/entity/Q385941","1889-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q323843","1615-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q385941","1887-02-28T00:00:00Z"
"http://www.wikidata.org/entity/Q347699","1613-09-25T00:00:00Z"
"http://www.wikidata.org/entity/Q350566","1749-09-25T00:00:00Z"
"http://www.wikidata.org/entity/Q452318","1475-09-15T00:00:00Z"
"http://www.wikidata.org/entity/Q350566","1747-09-25T00:00:00Z"
"http://www.wikidata.org/entity/Q447676","1745-02-06T00:00:00Z"
"http://www.wikidata.org/entity/Q391182","1876-11-23T00:00:00Z"
"http://www.wikidata.org/entity/Q314275","1466-05-05T00:00:00Z"
"http://www.wikidata.org/entity/Q314275","1466-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q438750","1600-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q264193","1868-04-28T00:00:00Z"
"http://www.wikidata.org/entity/Q316422","1867-03-10T00:00:00Z"
"http://www.wikidata.org/entity/Q379949","1866-09-07T00:00:00Z"
"http://www.wikidata.org/entity/Q326606","1864-11-09T00:00:00Z"
"http://www.wikidata.org/entity/Q379521","1456-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q313055","1864-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q334681","1726-05-20T00:00:00Z"
"http://www.wikidata.org/entity/Q364658","1862-04-09T00:00:00Z"
"http://www.wikidata.org/entity/Q406597","1590-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q266637","1725-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q381728","1724-08-24T00:00:00Z"
"http://www.wikidata.org/entity/Q331047","1860-01-31T00:00:00Z"
"http://www.wikidata.org/entity/Q462364","1859-12-21T00:00:00Z"
"http://www.wikidata.org/entity/Q379521","1450-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q331871","1721-08-28T00:00:00Z"
"http://www.wikidata.org/entity/Q322030","1857-02-12T00:00:00Z"
"http://www.wikidata.org/entity/Q276675","1720-01-17T00:00:00Z"
"http://www.wikidata.org/entity/Q447730","1582-02-05T00:00:00Z"
"http://www.wikidata.org/entity/Q330270","1717-05-04T00:00:00Z"
"http://www.wikidata.org/entity/Q259538","1852-04-01T00:00:00Z"
"http://www.wikidata.org/entity/Q261859","1712-03-28T00:00:00Z"
"http://www.wikidata.org/entity/Q459665","1573-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q262771","1434-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q286685","1566-06-03T00:00:00Z"
"http://www.wikidata.org/entity/Q380052","1838-07-11T00:00:00Z"
"http://www.wikidata.org/entity/Q380052","1838-06-11T00:00:00Z"
"http://www.wikidata.org/entity/Q261859","1702-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q289759","1699-02-09T00:00:00Z"
"http://www.wikidata.org/entity/Q687059","1698-10-30T00:00:00Z"
"http://www.wikidata.org/entity/Q974735","1845-12-22T00:00:00Z"
"http://www.wikidata.org/entity/Q1141251","1840-10-13T00:00:00Z"
"http://www.wikidata.org/entity/Q933026","1568-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1397817","1568-01-20T00:00:00Z"
"http://www.wikidata.org/entity/Q935877","1839-03-25T00:00:00Z"
"http://www.wikidata.org/entity/Q954917","1430-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1061864","1565-09-08T00:00:00Z"
"http://www.wikidata.org/entity/Q1347434","1565-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1494309","1836-05-31T00:00:00Z"
"http://www.wikidata.org/entity/Q252357","1817-02-15T00:00:00Z"
"http://www.wikidata.org/entity/Q257113","1941-01-11T00:00:00Z"
"http://www.wikidata.org/entity/Q630165","1426-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q633574","1833-05-22T00:00:00Z"
"http://www.wikidata.org/entity/Q706519","1560-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q724401","1960-11-27T00:00:00Z"
"http://www.wikidata.org/entity/Q721253","1686-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q661176","1821-10-17T00:00:00Z"
"http://www.wikidata.org/entity/Q705079","1549-01-17T00:00:00Z"
"http://www.wikidata.org/entity/Q705079","1549-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q522568","1956-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q561184","1952-12-05T00:00:00Z"
"http://www.wikidata.org/entity/Q525646","1544-02-03T00:00:00Z"
"http://www.wikidata.org/entity/Q544264","1540-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q677071","1539-04-17T00:00:00Z"
"http://www.wikidata.org/entity/Q677071","1539-04-07T00:00:00Z"
"http://www.wikidata.org/entity/Q668099","1806-01-27T00:00:00Z"
"http://www.wikidata.org/entity/Q477409","1941-06-06T00:00:00Z"
"http://www.wikidata.org/entity/Q545445","1941-04-20T00:00:00Z"
"http://www.wikidata.org/entity/Q554307","1939-09-13T00:00:00Z"
"http://www.wikidata.org/entity/Q477373","1936-03-09T00:00:00Z"
"http://www.wikidata.org/entity/Q573224","1934-01-31T00:00:00Z"
"http://www.wikidata.org/entity/Q585926","1661-04-11T00:00:00Z"
"http://www.wikidata.org/entity/Q683378","1931-06-17T00:00:00Z"
"http://www.wikidata.org/entity/Q683378","1931-06-07T00:00:00Z"
"http://www.wikidata.org/entity/Q544646","1794-08-29T00:00:00Z"
"http://www.wikidata.org/entity/Q528511","1930-09-22T00:00:00Z"
"http://www.wikidata.org/entity/Q563515","1929-12-08T00:00:00Z"
"http://www.wikidata.org/entity/Q724937","1653-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q527001","1924-04-10T00:00:00Z"
"http://www.wikidata.org/entity/Q565848","1921-03-16T00:00:00Z"
"http://www.wikidata.org/entity/Q565848","1921-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q606053","1784-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q537652","1913-04-05T00:00:00Z"
"http://www.wikidata.org/entity/Q551899","1912-09-23T00:00:00Z"
"http://www.wikidata.org/entity/Q663613","1640-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q520573","1639-05-08T00:00:00Z"
"http://www.wikidata.org/entity/Q499934","1502-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q712996","1908-07-09T00:00:00Z"
"http://www.wikidata.org/entity/Q559312","1907-04-12T00:00:00Z"
"http://www.wikidata.org/entity/Q695289","1907-04-23T00:00:00Z"
"http://www.wikidata.org/entity/Q515222","1633-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q708629","1769-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q670135","1632-08-08T00:00:00Z"
"http://www.wikidata.org/entity/Q694774","1903-12-24T00:00:00Z"
"http://www.wikidata.org/entity/Q659858","1903-11-06T00:00:00Z"
"http://www.wikidata.org/entity/Q551132","1767-04-11T00:00:00Z"
"http://www.wikidata.org/entity/Q632781","1494-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q732537","1627-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q485334","1762-06-16T00:00:00Z"
"http://www.wikidata.org/entity/Q515553","1626-04-05T00:00:00Z"
"http://www.wikidata.org/entity/Q639413","1897-01-08T00:00:00Z"
"http://www.wikidata.org/entity/Q513815","1623-05-30T00:00:00Z"
"http://www.wikidata.org/entity/Q744747","1487-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q703331","1894-08-21T00:00:00Z"
"http://www.wikidata.org/entity/Q539036","1621-06-18T00:00:00Z"
"http://www.wikidata.org/entity/Q561916","1756-03-04T00:00:00Z"
"http://www.wikidata.org/entity/Q549786","1753-09-10T00:00:00Z"
"http://www.wikidata.org/entity/Q613852","1752-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q657043","1887-10-05T00:00:00Z"
"http://www.wikidata.org/entity/Q569638","1887-05-23T00:00:00Z"
"http://www.wikidata.org/entity/Q569638","1887-05-21T00:00:00Z"
"http://www.wikidata.org/entity/Q700094","1887-02-25T00:00:00Z"
"http://www.wikidata.org/entity/Q720384","1474-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q759588","1610-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q655484","1880-04-10T00:00:00Z"
"http://www.wikidata.org/entity/Q562540","1878-01-04T00:00:00Z"
"http://www.wikidata.org/entity/Q518767","1603-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q732618","1874-08-04T00:00:00Z"
"http://www.wikidata.org/entity/Q556102","1737-11-07T00:00:00Z"
"http://www.wikidata.org/entity/Q712326","1873-08-19T00:00:00Z"
"http://www.wikidata.org/entity/Q569598","1601-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q548205","1733-05-22T00:00:00Z"
"http://www.wikidata.org/entity/Q702272","1733-03-13T00:00:00Z"
"http://www.wikidata.org/entity/Q533859","1867-12-10T00:00:00Z"
"http://www.wikidata.org/entity/Q585067","1864-03-29T00:00:00Z"
"http://www.wikidata.org/entity/Q671883","1862-11-23T00:00:00Z"
"http://www.wikidata.org/entity/Q533275","1862-07-29T00:00:00Z"
"http://www.wikidata.org/entity/Q655535","1590-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q569369","1861-05-23T00:00:00Z"
"http://www.wikidata.org/entity/Q585067","1861-03-29T00:00:00Z"
"http://www.wikidata.org/entity/Q505017","1860-08-14T00:00:00Z"
"http://www.wikidata.org/entity/Q703369","1860-05-31T00:00:00Z"
"http://www.wikidata.org/entity/Q539786","1586-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q729057","1585-06-28T00:00:00Z"
"http://www.wikidata.org/entity/Q474934","1585-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q515839","1856-05-13T00:00:00Z"
"http://www.wikidata.org/entity/Q474934","1584-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q570251","1718-09-29T00:00:00Z"
"http://www.wikidata.org/entity/Q570251","1718-09-25T00:00:00Z"
"http://www.wikidata.org/entity/Q570251","1718-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q709393","1580-09-01T00:00:00Z"
"http://www.wikidata.org/entity/Q627132","1851-03-05T00:00:00Z"
"http://www.wikidata.org/entity/Q782996","1579-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q681448","1850-08-30T00:00:00Z"
"http://www.wikidata.org/entity/Q560792","1713-10-13T00:00:00Z"
"http://www.wikidata.org/entity/Q560792","1713-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q529612","1848-03-24T00:00:00Z"
"http://www.wikidata.org/entity/Q577044","1571-10-25T00:00:00Z"
"http://www.wikidata.org/entity/Q687059","1698-12-30T00:00:00Z"
"http://www.wikidata.org/entity/Q134741","1830-07-10T00:00:00Z"
"http://www.wikidata.org/entity/Q63206","1488-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q221043","1284-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q186748","1828-05-12T00:00:00Z"
"http://www.wikidata.org/entity/Q240737","1420-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q123071","1827-10-16T00:00:00Z"
"http://www.wikidata.org/entity/Q182791","1827-05-11T00:00:00Z"
"http://www.wikidata.org/entity/Q5571","1486-07-25T00:00:00Z"
"http://www.wikidata.org/entity/Q44032","1890-06-12T00:00:00Z"
"http://www.wikidata.org/entity/Q57386","1890-01-09T00:00:00Z"
"http://www.wikidata.org/entity/Q187496","1819-07-24T00:00:00Z"
"http://www.wikidata.org/entity/Q67036","1816-05-15T00:00:00Z"
"http://www.wikidata.org/entity/Q25942","1883-06-18T00:00:00Z"
"http://www.wikidata.org/entity/Q48900","1474-09-17T00:00:00Z"
"http://www.wikidata.org/entity/Q148458","1814-10-04T00:00:00Z"
"http://www.wikidata.org/entity/Q69651","1811-12-03T00:00:00Z"
"http://www.wikidata.org/entity/Q5580","1471-05-30T00:00:00Z"
"http://www.wikidata.org/entity/Q25973","1877-07-02T00:00:00Z"
"http://www.wikidata.org/entity/Q222923","1400-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q187506","1808-02-26T00:00:00Z"
"http://www.wikidata.org/entity/Q297","1599-06-06T00:00:00Z"
"http://www.wikidata.org/entity/Q8511","1459-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q70893","1527-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q117856","1932-05-21T00:00:00Z"
"http://www.wikidata.org/entity/Q45006","1863-02-23T00:00:00Z"
"http://www.wikidata.org/entity/Q143595","1523-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q7789","1453-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q231121","1929-03-22T00:00:00Z"
"http://www.wikidata.org/entity/Q180374","1929-02-28T00:00:00Z"
"http://www.wikidata.org/entity/Q235281","1928-12-12T00:00:00Z"
"http://www.wikidata.org/entity/Q61649","1724-07-18T00:00:00Z"
"http://www.wikidata.org/entity/Q94020","1927-04-14T00:00:00Z"
"http://www.wikidata.org/entity/Q176694","1519-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q164358","1925-10-22T00:00:00Z"
"http://www.wikidata.org/entity/Q147144","1920-02-01T00:00:00Z"
"http://www.wikidata.org/entity/Q154782","1781-01-30T00:00:00Z"
"http://www.wikidata.org/entity/Q155376","1370-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q67053","1914-02-22T00:00:00Z"
"http://www.wikidata.org/entity/Q166585","1777-07-23T00:00:00Z"
"http://www.wikidata.org/entity/Q154599","1912-04-14T00:00:00Z"
"http://www.wikidata.org/entity/Q100242","1775-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q154340","1909-10-28T00:00:00Z"
"http://www.wikidata.org/entity/Q220545","1909-02-12T00:00:00Z"
"http://www.wikidata.org/entity/Q188857","1636-11-01T00:00:00Z"
"http://www.wikidata.org/entity/Q156567","1908-08-22T00:00:00Z"
"http://www.wikidata.org/entity/Q161048","1771-11-06T00:00:00Z"
"http://www.wikidata.org/entity/Q5594","1430-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q96825","1906-03-23T00:00:00Z"
"http://www.wikidata.org/entity/Q132305","1904-04-24T00:00:00Z"
"http://www.wikidata.org/entity/Q160149","1903-09-25T00:00:00Z"
"http://www.wikidata.org/entity/Q207929","1494-06-02T00:00:00Z"
"http://www.wikidata.org/entity/Q131018","1494-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q29473","1698-01-03T00:00:00Z"
"http://www.wikidata.org/entity/Q131018","1493-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q239980","1628-05-15T00:00:00Z"
"http://www.wikidata.org/entity/Q15975","1689-01-18T00:00:00Z"
"http://www.wikidata.org/entity/Q166379","1619-11-13T00:00:00Z"
"http://www.wikidata.org/entity/Q166379","1619-11-05T00:00:00Z"
"http://www.wikidata.org/entity/Q87596","1755-02-11T00:00:00Z"
"http://www.wikidata.org/entity/Q217434","1891-02-13T00:00:00Z"
"http://www.wikidata.org/entity/Q152233","1890-11-22T00:00:00Z"
"http://www.wikidata.org/entity/Q69428","1890-10-05T00:00:00Z"
"http://www.wikidata.org/entity/Q66832","1890-02-21T00:00:00Z"
"http://www.wikidata.org/entity/Q170071","1888-03-19T00:00:00Z"
"http://www.wikidata.org/entity/Q151152","1887-03-23T00:00:00Z"
"http://www.wikidata.org/entity/Q213727","1884-04-18T00:00:00Z"
"http://www.wikidata.org/entity/Q108301","1883-12-26T00:00:00Z"
"http://www.wikidata.org/entity/Q54022","1677-10-20T00:00:00Z"
"http://www.wikidata.org/entity/Q87063","1881-03-20T00:00:00Z"
"http://www.wikidata.org/entity/Q79759","1608-12-09T00:00:00Z"
"http://www.wikidata.org/entity/Q232423","1609-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q215461","1880-03-21T00:00:00Z"
"http://www.wikidata.org/entity/Q130039","1607-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q157321","1879-01-22T00:00:00Z"
"http://www.wikidata.org/entity/Q5811","1401-12-30T00:00:00Z"
"http://www.wikidata.org/entity/Q16867","1809-01-19T00:00:00Z"
"http://www.wikidata.org/entity/Q76483","1875-12-04T00:00:00Z"
"http://www.wikidata.org/entity/Q54022","1670-10-20T00:00:00Z"
"http://www.wikidata.org/entity/Q214008","1874-04-18T00:00:00Z"
"http://www.wikidata.org/entity/Q134942","1874-01-25T00:00:00Z"
"http://www.wikidata.org/entity/Q91618","1872-12-12T00:00:00Z"
"http://www.wikidata.org/entity/Q150679","1599-03-22T00:00:00Z"
"http://www.wikidata.org/entity/Q5664","1390-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q49752","1524-09-21T00:00:00Z"
"http://www.wikidata.org/entity/Q192720","1727-05-14T00:00:00Z"
"http://www.wikidata.org/entity/Q167654","1591-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q37562","1386-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q164823","1452-09-30T00:00:00Z"
"http://www.wikidata.org/entity/Q203306","1588-05-09T00:00:00Z"
"http://www.wikidata.org/entity/Q155626","1856-01-12T00:00:00Z"
"http://www.wikidata.org/entity/Q5233","1786-10-17T00:00:00Z"
"http://www.wikidata.org/entity/Q167654","1582-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q60163","1784-02-29T00:00:00Z"
"http://www.wikidata.org/entity/Q64434","1782-01-14T00:00:00Z"
"http://www.wikidata.org/entity/Q9348","1503-01-21T00:00:00Z"
"http://www.wikidata.org/entity/Q214957","1840-09-27T00:00:00Z"
"http://www.wikidata.org/entity/Q90471","1704-02-24T00:00:00Z"
"http://www.wikidata.org/entity/Q180932","1703-09-29T00:00:00Z"
"http://www.wikidata.org/entity/Q223274","1834-08-02T00:00:00Z"
"http://www.wikidata.org/entity/Q60809","1902-02-20T00:00:00Z"
"http://www.wikidata.org/entity/Q1504630","1810-07-17T00:00:00Z"
"http://www.wikidata.org/entity/Q1558986","1808-03-03T00:00:00Z"
"http://www.wikidata.org/entity/Q1616131","1788-05-04T00:00:00Z"
"http://www.wikidata.org/entity/Q1644600","1764-07-09T00:00:00Z"
"http://www.wikidata.org/entity/Q1581560","1894-03-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1608030","1743-10-09T00:00:00Z"
"http://www.wikidata.org/entity/Q1525753","1460-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1627141","1450-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1553935","1713-11-20T00:00:00Z"
"http://www.wikidata.org/entity/Q785355","1556-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q822926","1548-09-05T00:00:00Z"
"http://www.wikidata.org/entity/Q826845","1940-11-05T00:00:00Z"
"http://www.wikidata.org/entity/Q861385","1527-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q872147","1787-01-11T00:00:00Z"
"http://www.wikidata.org/entity/Q856749","1373-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q822346","1910-09-01T00:00:00Z"
"http://www.wikidata.org/entity/Q830353","1575-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q807594","1706-09-22T00:00:00Z"
"http://www.wikidata.org/entity/Q949700","1834-03-06T00:00:00Z"
"http://www.wikidata.org/entity/Q979236","1969-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1489306","1695-05-09T00:00:00Z"
"http://www.wikidata.org/entity/Q1489306","1695-05-07T00:00:00Z"
"http://www.wikidata.org/entity/Q1273122","1967-03-04T00:00:00Z"
"http://www.wikidata.org/entity/Q930831","1422-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1479490","1828-11-19T00:00:00Z"
"http://www.wikidata.org/entity/Q1500370","1826-12-23T00:00:00Z"
"http://www.wikidata.org/entity/Q1288454","1961-12-20T00:00:00Z"
"http://www.wikidata.org/entity/Q1390942","1825-04-30T00:00:00Z"
"http://www.wikidata.org/entity/Q1284772","1960-11-12T00:00:00Z"
"http://www.wikidata.org/entity/Q918268","1822-02-08T00:00:00Z"
"http://www.wikidata.org/entity/Q1107117","1550-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1288359","1957-11-26T00:00:00Z"
"http://www.wikidata.org/entity/Q1040802","1820-01-12T00:00:00Z"
"http://www.wikidata.org/entity/Q967163","1955-02-22T00:00:00Z"
"http://www.wikidata.org/entity/Q982284","1816-03-22T00:00:00Z"
"http://www.wikidata.org/entity/Q1403424","1950-02-19T00:00:00Z"
"http://www.wikidata.org/entity/Q1403424","1950-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1409019","1949-06-14T00:00:00Z"
"http://www.wikidata.org/entity/Q1337730","1813-01-27T00:00:00Z"
"http://www.wikidata.org/entity/Q1328382","1947-07-07T00:00:00Z"
"http://www.wikidata.org/entity/Q1293014","1943-05-24T00:00:00Z"
"http://www.wikidata.org/entity/Q970806","1804-07-16T00:00:00Z"
"http://www.wikidata.org/entity/Q1461580","1804-04-25T00:00:00Z"
"http://www.wikidata.org/entity/Q1354027","1803-10-03T00:00:00Z"
"http://www.wikidata.org/entity/Q1209700","1938-03-15T00:00:00Z"
"http://www.wikidata.org/entity/Q1241597","1801-11-03T00:00:00Z"
"http://www.wikidata.org/entity/Q1241597","1801-11-02T00:00:00Z"
"http://www.wikidata.org/entity/Q1355414","1935-09-26T00:00:00Z"
"http://www.wikidata.org/entity/Q1065775","1798-05-12T00:00:00Z"
"http://www.wikidata.org/entity/Q1040950","1796-10-19T00:00:00Z"
"http://www.wikidata.org/entity/Q1282804","1523-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1425302","1928-11-25T00:00:00Z"
"http://www.wikidata.org/entity/Q1440305","1655-03-04T00:00:00Z"
"http://www.wikidata.org/entity/Q1083096","1652-02-13T00:00:00Z"
"http://www.wikidata.org/entity/Q967445","1515-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1476596","1787-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1339913","1780-10-07T00:00:00Z"
"http://www.wikidata.org/entity/Q874868","1643-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1063339","1778-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q937911","1777-03-09T00:00:00Z"
"http://www.wikidata.org/entity/Q1393359","1637-04-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1066580","1636-06-15T00:00:00Z"
"http://www.wikidata.org/entity/Q1306908","1500-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1319924","1500-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q959236","1635-04-16T00:00:00Z"
"http://www.wikidata.org/entity/Q954504","1498-01-01T00:00:00Z"
"http://www.wikidata.org/entity/Q1308730","1769-08-30T00:00:00Z"
